Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
32,Yes,Travel_Rarely,1259,Research & Development,2,4,Life Sciences,1,1692,4,Male,95,3,1.0,Laboratory Technician,2.0,Single,1393.0,24852.0,1.0,Y,No,12.0,3.0,1.0,80.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0
26,No,Non-Travel,786,Research & Development,7,3,Medical,1,1693,4,Male,76,3,1.0,Laboratory Technician,4.0,Single,2570.0,11925.0,1.0,Y,No,20.0,4.0,3.0,80.0,0.0,7.0,5.0,3.0,7.0,7.0,5.0,7.0
55,No,Travel_Rarely,1441,Research & Development,22,3,Technical Degree,1,1694,1,Male,94,2,1.0,Research Scientist,2.0,Divorced,3537.0,23737.0,5.0,Y,No,12.0,3.0,4.0,80.0,1.0,8.0,1.0,3.0,4.0,2.0,1.0,2.0
34,No,Travel_Rarely,1157,Research & Development,5,2,Medical,1,1696,2,Male,57,2,2.0,Laboratory Technician,4.0,Married,3986.0,11912.0,1.0,Y,No,14.0,3.0,3.0,80.0,1.0,15.0,3.0,4.0,15.0,10.0,4.0,13.0
60,No,Travel_Rarely,370,Research & Development,1,4,Medical,1,1697,3,Male,92,1,3.0,Healthcare Representative,4.0,Divorced,10883.0,20467.0,3.0,Y,No,20.0,4.0,3.0,80.0,1.0,19.0,2.0,4.0,1.0,0.0,0.0,0.0
33,No,Travel_Rarely,267,Research & Development,21,3,Medical,1,1698,2,Male,79,4,1.0,Laboratory Technician,2.0,Married,2028.0,13637.0,1.0,Y,No,18.0,3.0,4.0,80.0,3.0,14.0,6.0,3.0,14.0,11.0,2.0,13.0
37,No,Travel_Frequently,1278,Sales,1,4,Medical,1,1700,3,Male,31,1,2.0,Sales Executive,4.0,Divorced,9525.0,7677.0,1.0,Y,No,14.0,3.0,3.0,80.0,2.0,6.0,2.0,2.0,6.0,3.0,1.0,3.0
34,No,Travel_Rarely,678,Research & Development,19,3,Life Sciences,1,1701,2,Female,35,2,1.0,Research Scientist,4.0,Married,2929.0,20338.0,1.0,Y,No,12.0,3.0,2.0,80.0,0.0,10.0,3.0,3.0,10.0,9.0,8.0,7.0
23,Yes,Travel_Rarely,427,Sales,7,3,Life Sciences,1,1702,3,Male,99,3,1.0,Sales Representative,4.0,Divorced,2275.0,25103.0,1.0,Y,Yes,21.0,4.0,2.0,80.0,1.0,3.0,2.0,3.0,3.0,2.0,0.0,2.0
44,No,Travel_Rarely,921,Research & Development,2,3,Life Sciences,1,1703,3,Female,96,4,3.0,Healthcare Representative,4.0,Married,7879.0,14810.0,1.0,Y,Yes,19.0,3.0,2.0,80.0,1.0,9.0,2.0,3.0,8.0,7.0,6.0,7.0
35,No,Travel_Frequently,146,Research & Development,2,4,Medical,1,1704,1,Male,79,2,1.0,Research Scientist,4.0,Single,4930.0,13970.0,0.0,Y,Yes,14.0,3.0,3.0,80.0,0.0,6.0,2.0,4.0,5.0,4.0,1.0,4.0
43,No,Travel_Rarely,1179,Sales,2,3,Medical,1,1706,4,Male,73,3,2.0,Sales Executive,4.0,Married,7847.0,6069.0,1.0,Y,Yes,17.0,3.0,1.0,80.0,1.0,10.0,3.0,3.0,10.0,9.0,8.0,8.0
24,No,Travel_Rarely,581,Research & Development,9,3,Medical,1,1707,3,Male,62,4,1.0,Research Scientist,3.0,Married,4401.0,17616.0,1.0,Y,No,16.0,3.0,4.0,80.0,1.0,5.0,1.0,3.0,5.0,3.0,0.0,4.0
41,No,Travel_Rarely,918,Sales,6,3,Marketing,1,1708,4,Male,35,3,3.0,Sales Executive,3.0,Single,9241.0,15869.0,1.0,Y,No,12.0,3.0,2.0,80.0,0.0,10.0,3.0,3.0,10.0,8.0,8.0,7.0
29,No,Travel_Rarely,1082,Research & Development,9,4,Medical,1,1709,4,Female,43,3,1.0,Laboratory Technician,3.0,Married,2974.0,25412.0,9.0,Y,No,17.0,3.0,3.0,80.0,1.0,9.0,2.0,3.0,5.0,3.0,1.0,2.0
36,No,Travel_Rarely,530,Sales,2,4,Life Sciences,1,1710,3,Female,51,3,2.0,Sales Representative,4.0,Single,4502.0,7439.0,3.0,Y,No,15.0,3.0,3.0,80.0,0.0,17.0,2.0,2.0,13.0,7.0,6.0,7.0
45,No,Non-Travel,1238,Research & Development,1,1,Life Sciences,1,1712,3,Male,74,2,3.0,Healthcare Representative,3.0,Married,10748.0,3395.0,3.0,Y,No,23.0,4.0,4.0,80.0,1.0,25.0,3.0,2.0,23.0,15.0,14.0,4.0
24,Yes,Travel_Rarely,240,Human Resources,22,1,Human Resources,1,1714,4,Male,58,1,1.0,Human Resources,3.0,Married,1555.0,11585.0,1.0,Y,No,11.0,3.0,3.0,80.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0
47,Yes,Travel_Frequently,1093,Sales,9,3,Life Sciences,1,1716,3,Male,82,1,4.0,Sales Executive,3.0,Married,12936.0,24164.0,7.0,Y,No,11.0,3.0,3.0,80.0,0.0,25.0,3.0,1.0,23.0,5.0,14.0,10.0
26,No,Travel_Rarely,390,Research & Development,17,4,Medical,1,1718,4,Male,62,1,1.0,Laboratory Technician,3.0,Married,2305.0,6217.0,1.0,Y,No,15.0,3.0,3.0,80.0,3.0,3.0,3.0,4.0,3.0,2.0,0.0,2.0
45,No,Travel_Rarely,1005,Research & Development,28,2,Technical Degree,1,1719,4,Female,48,2,4.0,Research Director,2.0,Single,16704.0,17119.0,1.0,Y,No,11.0,3.0,3.0,80.0,0.0,21.0,2.0,3.0,21.0,6.0,8.0,6.0
32,No,Travel_Frequently,585,Research & Development,10,3,Life Sciences,1,1720,1,Male,56,3,1.0,Research Scientist,3.0,Married,3433.0,17360.0,6.0,Y,No,13.0,3.0,1.0,80.0,1.0,10.0,3.0,2.0,5.0,2.0,1.0,3.0
31,No,Travel_Rarely,741,Research & Development,2,4,Life Sciences,1,1721,2,Male,69,3,1.0,Laboratory Technician,3.0,Married,3477.0,18103.0,1.0,Y,No,14.0,3.0,4.0,80.0,1.0,6.0,2.0,4.0,5.0,2.0,0.0,3.0
41,No,Non-Travel,552,Human Resources,4,3,Human Resources,1,1722,3,Male,60,1,2.0,Human Resources,2.0,Married,6430.0,20794.0,6.0,Y,No,19.0,3.0,2.0,80.0,1.0,10.0,4.0,3.0,3.0,2.0,1.0,2.0
40,No,Travel_Rarely,369,Research & Development,8,2,Life Sciences,1,1724,2,Female,92,3,2.0,Manufacturing Director,1.0,Married,6516.0,5041.0,2.0,Y,Yes,16.0,3.0,2.0,80.0,1.0,18.0,3.0,3.0,1.0,0.0,0.0,0.0
24,No,Travel_Rarely,506,Research & Development,29,1,Medical,1,1725,2,Male,91,3,1.0,Laboratory Technician,1.0,Divorced,3907.0,3622.0,1.0,Y,No,13.0,3.0,2.0,80.0,3.0,6.0,2.0,4.0,6.0,2.0,1.0,2.0
46,No,Travel_Rarely,717,Research & Development,13,4,Life Sciences,1,1727,3,Male,34,3,2.0,Healthcare Representative,2.0,Single,5562.0,9697.0,6.0,Y,No,14.0,3.0,4.0,80.0,0.0,19.0,3.0,3.0,10.0,7.0,0.0,9.0
35,No,Travel_Rarely,1370,Research & Development,27,4,Life Sciences,1,1728,4,Male,49,3,2.0,Manufacturing Director,3.0,Married,6883.0,5151.0,2.0,Y,No,16.0,3.0,2.0,80.0,1.0,17.0,3.0,3.0,7.0,7.0,0.0,7.0
30,No,Travel_Rarely,793,Research & Development,16,1,Life Sciences,1,1729,2,Male,33,3,1.0,Research Scientist,4.0,Married,2862.0,3811.0,1.0,Y,No,12.0,3.0,2.0,80.0,1.0,10.0,2.0,2.0,10.0,0.0,0.0,8.0
47,No,Non-Travel,543,Sales,2,4,Marketing,1,1731,3,Male,87,3,2.0,Sales Executive,2.0,Married,4978.0,3536.0,7.0,Y,No,11.0,3.0,4.0,80.0,1.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0
46,No,Travel_Rarely,1277,Sales,2,3,Life Sciences,1,1732,3,Male,74,3,3.0,Sales Executive,4.0,Divorced,10368.0,5596.0,4.0,Y,Yes,12.0,3.0,2.0,80.0,1.0,13.0,5.0,2.0,10.0,6.0,0.0,3.0
36,Yes,Travel_Rarely,1456,Sales,13,5,Marketing,1,1733,2,Male,96,2,2.0,Sales Executive,1.0,Divorced,6134.0,8658.0,5.0,Y,Yes,13.0,3.0,2.0,80.0,3.0,16.0,3.0,3.0,2.0,2.0,2.0,2.0
32,Yes,Travel_Rarely,964,Sales,1,2,Life Sciences,1,1734,1,Male,34,1,2.0,Sales Executive,2.0,Single,6735.0,12147.0,6.0,Y,No,15.0,3.0,2.0,80.0,0.0,10.0,2.0,3.0,0.0,0.0,0.0,0.0
23,No,Travel_Rarely,160,Research & Development,4,1,Medical,1,1735,3,Female,51,3,1.0,Laboratory Technician,2.0,Single,3295.0,12862.0,1.0,Y,No,13.0,3.0,3.0,80.0,0.0,3.0,3.0,1.0,3.0,2.0,1.0,2.0
31,No,Travel_Frequently,163,Research & Development,24,1,Technical Degree,1,1736,4,Female,30,3,2.0,Manufacturing Director,4.0,Single,5238.0,6670.0,2.0,Y,No,20.0,4.0,4.0,80.0,0.0,9.0,3.0,2.0,5.0,4.0,1.0,4.0
39,No,Non-Travel,792,Research & Development,1,3,Life Sciences,1,1737,4,Male,77,3,2.0,Laboratory Technician,4.0,Married,6472.0,8989.0,1.0,Y,Yes,15.0,3.0,4.0,80.0,1.0,9.0,2.0,3.0,9.0,8.0,5.0,8.0
32,No,Travel_Rarely,371,Sales,19,3,Life Sciences,1,1739,4,Male,80,1,3.0,Sales Executive,3.0,Married,9610.0,3840.0,3.0,Y,No,13.0,3.0,3.0,80.0,1.0,10.0,2.0,1.0,4.0,3.0,0.0,2.0
40,No,Travel_Rarely,611,Sales,7,4,Medical,1,1740,2,Male,88,3,5.0,Manager,2.0,Single,19833.0,4349.0,1.0,Y,No,14.0,3.0,2.0,80.0,0.0,21.0,3.0,2.0,21.0,8.0,12.0,8.0
45,No,Travel_Rarely,176,Human Resources,4,3,Life Sciences,1,1744,3,Female,56,1,3.0,Human Resources,3.0,Married,9756.0,6595.0,4.0,Y,No,21.0,4.0,3.0,80.0,2.0,9.0,2.0,4.0,5.0,0.0,0.0,3.0
30,No,Travel_Frequently,1312,Research & Development,2,4,Technical Degree,1,1745,4,Female,78,2,1.0,Research Scientist,1.0,Single,4968.0,26427.0,0.0,Y,No,16.0,3.0,4.0,80.0,0.0,10.0,2.0,3.0,9.0,7.0,0.0,7.0
24,No,Travel_Frequently,897,Human Resources,10,3,Medical,1,1746,1,Male,59,3,1.0,Human Resources,4.0,Married,2145.0,2097.0,0.0,Y,No,14.0,3.0,4.0,80.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0
30,Yes,Travel_Frequently,600,Human Resources,8,3,Human Resources,1,1747,3,Female,66,2,1.0,Human Resources,4.0,Divorced,2180.0,9732.0,6.0,Y,No,11.0,3.0,3.0,80.0,1.0,6.0,0.0,2.0,4.0,2.0,1.0,2.0
31,No,Travel_Rarely,1003,Sales,5,3,Technical Degree,1,1749,1,Male,51,3,2.0,Sales Executive,3.0,Married,8346.0,20943.0,1.0,Y,No,19.0,3.0,3.0,80.0,1.0,6.0,3.0,3.0,5.0,2.0,0.0,2.0
27,No,Travel_Rarely,1054,Research & Development,8,3,Medical,1,1751,3,Female,67,3,1.0,Research Scientist,4.0,Single,3445.0,6152.0,1.0,Y,No,11.0,3.0,3.0,80.0,0.0,6.0,5.0,2.0,6.0,2.0,1.0,4.0
29,Yes,Travel_Rarely,428,Sales,9,3,Marketing,1,1752,2,Female,52,1,1.0,Sales Representative,2.0,Single,2760.0,14630.0,1.0,Y,No,13.0,3.0,3.0,80.0,0.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0
29,No,Travel_Frequently,461,Research & Development,1,3,Life Sciences,1,1753,4,Male,70,4,2.0,Healthcare Representative,3.0,Single,6294.0,23060.0,8.0,Y,Yes,12.0,3.0,4.0,80.0,0.0,10.0,5.0,4.0,3.0,2.0,0.0,2.0
30,No,Travel_Rarely,979,Sales,15,2,Marketing,1,1754,3,Male,94,2,3.0,Sales Executive,1.0,Divorced,7140.0,3088.0,2.0,Y,No,11.0,3.0,1.0,80.0,1.0,12.0,2.0,3.0,7.0,7.0,1.0,7.0
34,No,Travel_Rarely,181,Research & Development,2,4,Medical,1,1755,4,Male,97,4,1.0,Research Scientist,4.0,Married,2932.0,5586.0,0.0,Y,Yes,14.0,3.0,1.0,80.0,3.0,6.0,3.0,3.0,5.0,0.0,1.0,2.0
33,No,Non-Travel,1283,Sales,2,3,Marketing,1,1756,4,Female,62,3,2.0,Sales Executive,2.0,Single,5147.0,10697.0,8.0,Y,No,15.0,3.0,4.0,80.0,0.0,13.0,2.0,2.0,11.0,7.0,1.0,7.0
49,No,Travel_Rarely,1313,Sales,11,4,Marketing,1,1757,4,Female,80,3,2.0,Sales Executive,4.0,Single,4507.0,8191.0,3.0,Y,No,12.0,3.0,3.0,80.0,0.0,8.0,1.0,4.0,5.0,1.0,0.0,4.0
33,Yes,Travel_Rarely,211,Sales,16,3,Life Sciences,1,1758,1,Female,74,3,3.0,Sales Executive,1.0,Single,8564.0,10092.0,2.0,Y,Yes,20.0,4.0,3.0,80.0,0.0,11.0,2.0,2.0,0.0,0.0,0.0,0.0
38,No,Travel_Frequently,594,Research & Development,2,2,Medical,1,1760,3,Female,75,2,1.0,Laboratory Technician,2.0,Married,2468.0,15963.0,4.0,Y,No,14.0,3.0,2.0,80.0,1.0,9.0,4.0,2.0,6.0,1.0,0.0,5.0
31,Yes,Travel_Rarely,1079,Sales,16,4,Marketing,1,1761,1,Male,70,3,3.0,Sales Executive,3.0,Married,8161.0,19002.0,2.0,Y,No,13.0,3.0,1.0,80.0,3.0,10.0,2.0,3.0,1.0,0.0,0.0,0.0
29,No,Travel_Rarely,590,Research & Development,4,3,Technical Degree,1,1762,4,Female,91,2,1.0,Research Scientist,1.0,Divorced,2109.0,10007.0,1.0,Y,No,13.0,3.0,3.0,80.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0
30,No,Travel_Rarely,305,Research & Development,16,3,Life Sciences,1,1763,3,Male,58,4,2.0,Healthcare Representative,3.0,Married,5294.0,9128.0,3.0,Y,No,16.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,7.0,0.0,1.0,7.0
32,No,Non-Travel,953,Research & Development,5,4,Technical Degree,1,1764,2,Male,65,3,1.0,Research Scientist,2.0,Single,2718.0,17674.0,2.0,Y,No,14.0,3.0,2.0,80.0,0.0,12.0,3.0,3.0,7.0,7.0,0.0,7.0
38,No,Travel_Rarely,833,Research & Development,18,3,Medical,1,1766,2,Male,60,1,2.0,Healthcare Representative,4.0,Married,5811.0,24539.0,3.0,Y,Yes,16.0,3.0,3.0,80.0,1.0,15.0,2.0,3.0,1.0,0.0,1.0,0.0
43,Yes,Travel_Frequently,807,Research & Development,17,3,Technical Degree,1,1767,3,Male,38,2,1.0,Research Scientist,3.0,Married,2437.0,15587.0,9.0,Y,Yes,16.0,3.0,4.0,80.0,1.0,6.0,4.0,3.0,1.0,0.0,0.0,0.0
42,No,Travel_Rarely,855,Research & Development,12,3,Medical,1,1768,2,Male,57,3,1.0,Laboratory Technician,2.0,Divorced,2766.0,8952.0,8.0,Y,No,22.0,4.0,2.0,80.0,3.0,7.0,6.0,2.0,5.0,3.0,0.0,4.0
55,No,Travel_Rarely,478,Research & Development,2,3,Medical,1,1770,3,Male,60,2,5.0,Research Director,1.0,Married,19038.0,19805.0,8.0,Y,No,12.0,3.0,2.0,80.0,3.0,34.0,2.0,3.0,1.0,0.0,0.0,0.0
33,No,Non-Travel,775,Research & Development,4,3,Technical Degree,1,1771,4,Male,90,3,2.0,Research Scientist,2.0,Divorced,3055.0,6194.0,5.0,Y,No,15.0,3.0,4.0,80.0,2.0,11.0,2.0,2.0,9.0,8.0,1.0,7.0
41,No,Travel_Rarely,548,Research & Development,9,4,Life Sciences,1,1772,3,Male,94,3,1.0,Laboratory Technician,1.0,Divorced,2289.0,20520.0,1.0,Y,No,20.0,4.0,2.0,80.0,2.0,5.0,2.0,3.0,5.0,3.0,0.0,4.0
34,No,Non-Travel,1375,Sales,10,3,Life Sciences,1,1774,4,Male,87,3,2.0,Sales Executive,3.0,Divorced,4001.0,12313.0,1.0,Y,Yes,14.0,3.0,3.0,80.0,1.0,15.0,3.0,3.0,15.0,14.0,0.0,7.0
53,No,Non-Travel,661,Research & Development,1,4,Medical,1,1775,1,Female,60,2,4.0,Manufacturing Director,3.0,Married,12965.0,22308.0,4.0,Y,Yes,20.0,4.0,4.0,80.0,3.0,27.0,2.0,2.0,3.0,2.0,0.0,2.0
43,No,Travel_Rarely,244,Human Resources,2,3,Life Sciences,1,1778,2,Male,97,3,1.0,Human Resources,4.0,Single,3539.0,5033.0,0.0,Y,No,13.0,3.0,2.0,80.0,0.0,10.0,5.0,3.0,9.0,7.0,1.0,8.0
34,No,Travel_Rarely,511,Sales,3,2,Life Sciences,1,1779,4,Female,32,1,2.0,Sales Executive,4.0,Single,6029.0,25353.0,5.0,Y,No,12.0,3.0,1.0,80.0,0.0,6.0,3.0,3.0,2.0,2.0,2.0,2.0
21,Yes,Travel_Rarely,337,Sales,7,1,Marketing,1,1780,2,Male,31,3,1.0,Sales Representative,2.0,Single,2679.0,4567.0,1.0,Y,No,13.0,3.0,2.0,80.0,0.0,1.0,3.0,3.0,1.0,0.0,1.0,0.0
38,No,Travel_Rarely,1153,Research & Development,6,2,Other,1,1782,4,Female,40,2,1.0,Laboratory Technician,3.0,Married,3702.0,16376.0,1.0,Y,No,11.0,3.0,2.0,80.0,1.0,5.0,3.0,3.0,5.0,4.0,0.0,4.0
22,Yes,Travel_Rarely,1294,Research & Development,8,1,Medical,1,1783,3,Female,79,3,1.0,Laboratory Technician,1.0,Married,2398.0,15999.0,1.0,Y,Yes,17.0,3.0,3.0,80.0,0.0,1.0,6.0,3.0,1.0,0.0,0.0,0.0
31,No,Travel_Rarely,196,Sales,29,4,Marketing,1,1784,1,Female,91,2,2.0,Sales Executive,4.0,Married,5468.0,13402.0,1.0,Y,No,14.0,3.0,1.0,80.0,2.0,13.0,3.0,3.0,12.0,7.0,5.0,7.0
51,No,Travel_Rarely,942,Research & Development,3,3,Technical Degree,1,1786,1,Female,53,3,3.0,Manager,3.0,Married,13116.0,22984.0,2.0,Y,No,11.0,3.0,4.0,80.0,0.0,15.0,2.0,3.0,2.0,2.0,2.0,2.0
37,No,Travel_Rarely,589,Sales,9,2,Marketing,1,1787,2,Male,46,2,2.0,Sales Executive,2.0,Married,4189.0,8800.0,1.0,Y,No,14.0,3.0,1.0,80.0,2.0,5.0,2.0,3.0,5.0,2.0,0.0,3.0
46,No,Travel_Rarely,734,Research & Development,2,4,Medical,1,1789,3,Male,46,3,5.0,Research Director,4.0,Divorced,19328.0,14218.0,7.0,Y,Yes,17.0,3.0,3.0,80.0,1.0,24.0,3.0,3.0,2.0,1.0,2.0,2.0
36,No,Travel_Rarely,1383,Research & Development,10,3,Life Sciences,1,1790,4,Male,90,3,3.0,Healthcare Representative,1.0,Married,8321.0,25949.0,7.0,Y,Yes,13.0,3.0,4.0,80.0,1.0,15.0,1.0,3.0,12.0,8.0,5.0,7.0
44,Yes,Travel_Frequently,429,Research & Development,1,2,Medical,1,1792,3,Male,99,3,1.0,Research Scientist,2.0,Divorced,2342.0,11092.0,1.0,Y,Yes,12.0,3.0,3.0,80.0,3.0,6.0,2.0,2.0,5.0,3.0,2.0,3.0
37,No,Travel_Rarely,1239,Human Resources,8,2,Other,1,1794,3,Male,89,3,2.0,Human Resources,2.0,Divorced,4071.0,12832.0,2.0,Y,No,13.0,3.0,3.0,80.0,0.0,19.0,4.0,2.0,10.0,0.0,4.0,7.0
35,Yes,Travel_Rarely,303,Sales,27,3,Life Sciences,1,1797,3,Male,84,3,2.0,Sales Executive,4.0,Single,5813.0,13492.0,1.0,Y,Yes,18.0,3.0,4.0,80.0,0.0,10.0,2.0,3.0,10.0,7.0,7.0,7.0
33,No,Travel_Rarely,867,Research & Development,8,4,Life Sciences,1,1798,4,Male,90,4,1.0,Research Scientist,1.0,Married,3143.0,6076.0,6.0,Y,No,19.0,3.0,2.0,80.0,1.0,14.0,1.0,3.0,10.0,8.0,7.0,6.0
28,No,Travel_Rarely,1181,Research & Development,1,3,Life Sciences,1,1799,3,Male,82,3,1.0,Research Scientist,4.0,Married,2044.0,5531.0,1.0,Y,No,11.0,3.0,3.0,80.0,1.0,5.0,6.0,4.0,5.0,3.0,0.0,3.0
39,No,Travel_Rarely,1253,Research & Development,10,1,Medical,1,1800,3,Male,65,3,3.0,Research Director,3.0,Single,13464.0,7914.0,7.0,Y,No,21.0,4.0,3.0,80.0,0.0,9.0,3.0,3.0,4.0,3.0,2.0,2.0
46,No,Non-Travel,849,Sales,26,2,Life Sciences,1,1801,2,Male,98,2,2.0,Sales Executive,2.0,Single,7991.0,25166.0,8.0,Y,No,15.0,3.0,3.0,80.0,0.0,6.0,3.0,3.0,2.0,2.0,2.0,2.0
40,No,Travel_Rarely,616,Research & Development,2,2,Life Sciences,1,1802,3,Female,99,3,1.0,Laboratory Technician,1.0,Married,3377.0,25605.0,4.0,Y,No,17.0,3.0,4.0,80.0,1.0,7.0,5.0,2.0,4.0,3.0,0.0,2.0
42,No,Travel_Rarely,1128,Research & Development,13,3,Medical,1,1803,2,Male,95,4,2.0,Healthcare Representative,1.0,Married,5538.0,5696.0,5.0,Y,No,18.0,3.0,3.0,80.0,2.0,10.0,2.0,2.0,0.0,0.0,0.0,0.0
35,No,Non-Travel,1180,Research & Development,2,2,Medical,1,1804,2,Male,90,3,2.0,Manufacturing Director,4.0,Divorced,5762.0,24442.0,2.0,Y,No,14.0,3.0,3.0,80.0,1.0,15.0,6.0,3.0,7.0,7.0,1.0,7.0
38,No,Non-Travel,1336,Human Resources,2,3,Human Resources,1,1805,1,Male,100,3,1.0,Human Resources,2.0,Divorced,2592.0,7129.0,5.0,Y,No,13.0,3.0,4.0,80.0,3.0,13.0,3.0,3.0,11.0,10.0,3.0,8.0
34,Yes,Travel_Frequently,234,Research & Development,9,4,Life Sciences,1,1807,4,Male,93,3,2.0,Laboratory Technician,1.0,Married,5346.0,6208.0,4.0,Y,No,17.0,3.0,3.0,80.0,1.0,11.0,3.0,2.0,7.0,1.0,0.0,7.0
37,Yes,Travel_Rarely,370,Research & Development,10,4,Medical,1,1809,4,Male,58,3,2.0,Manufacturing Director,1.0,Single,4213.0,4992.0,1.0,Y,No,15.0,3.0,2.0,80.0,0.0,10.0,4.0,1.0,10.0,3.0,0.0,8.0
39,No,Travel_Frequently,766,Sales,20,3,Life Sciences,1,1812,3,Male,83,3,2.0,Sales Executive,4.0,Divorced,4127.0,19188.0,2.0,Y,No,18.0,3.0,4.0,80.0,1.0,7.0,6.0,3.0,2.0,1.0,2.0,2.0
43,No,Non-Travel,343,Research & Development,9,3,Life Sciences,1,1813,1,Male,52,3,1.0,Research Scientist,3.0,Single,2438.0,24978.0,4.0,Y,No,13.0,3.0,3.0,80.0,0.0,7.0,2.0,2.0,3.0,2.0,1.0,2.0
41,No,Travel_Rarely,447,Research & Development,5,3,Life Sciences,1,1814,2,Male,85,4,2.0,Healthcare Representative,2.0,Single,6870.0,15530.0,3.0,Y,No,12.0,3.0,1.0,80.0,0.0,11.0,3.0,1.0,3.0,2.0,1.0,2.0
41,No,Travel_Rarely,796,Sales,4,1,Marketing,1,1815,3,Female,81,3,3.0,Sales Executive,3.0,Divorced,10447.0,26458.0,0.0,Y,Yes,13.0,3.0,4.0,80.0,1.0,23.0,3.0,4.0,22.0,14.0,13.0,5.0
30,No,Travel_Rarely,1092,Research & Development,10,3,Medical,1,1816,1,Female,64,3,3.0,Manufacturing Director,3.0,Single,9667.0,2739.0,9.0,Y,No,14.0,3.0,2.0,80.0,0.0,9.0,3.0,3.0,7.0,7.0,0.0,2.0
26,Yes,Travel_Rarely,920,Human Resources,20,2,Medical,1,1818,4,Female,69,3,1.0,Human Resources,2.0,Married,2148.0,6889.0,0.0,Y,Yes,11.0,3.0,3.0,80.0,0.0,6.0,3.0,3.0,5.0,1.0,1.0,4.0
46,Yes,Travel_Rarely,261,Research & Development,21,2,Medical,1,1821,4,Female,66,3,2.0,Healthcare Representative,2.0,Married,8926.0,10842.0,4.0,Y,No,22.0,4.0,4.0,80.0,1.0,13.0,2.0,4.0,9.0,7.0,3.0,7.0
40,No,Travel_Rarely,1194,Research & Development,1,3,Life Sciences,1,1822,3,Female,52,3,2.0,Healthcare Representative,4.0,Divorced,6513.0,9060.0,4.0,Y,No,17.0,3.0,4.0,80.0,1.0,12.0,3.0,3.0,5.0,3.0,0.0,3.0
34,No,Travel_Rarely,810,Sales,8,2,Technical Degree,1,1823,2,Male,92,4,2.0,Sales Executive,3.0,Married,6799.0,22128.0,1.0,Y,No,21.0,4.0,3.0,80.0,2.0,10.0,5.0,3.0,10.0,8.0,4.0,8.0
58,No,Non-Travel,350,Sales,2,3,Medical,1,1824,2,Male,52,3,4.0,Manager,2.0,Divorced,16291.0,22577.0,4.0,Y,No,22.0,4.0,4.0,80.0,1.0,37.0,0.0,2.0,16.0,9.0,14.0,14.0
35,No,Travel_Rarely,185,Research & Development,23,4,Medical,1,1826,2,Male,91,1,1.0,Laboratory Technician,3.0,Married,2705.0,9696.0,0.0,Y,No,16.0,3.0,2.0,80.0,1.0,6.0,2.0,4.0,5.0,4.0,0.0,3.0
47,No,Travel_Rarely,1001,Research & Development,4,3,Life Sciences,1,1827,3,Female,92,2,3.0,Manufacturing Director,2.0,Divorced,10333.0,19271.0,8.0,Y,Yes,12.0,3.0,3.0,80.0,1.0,28.0,4.0,3.0,22.0,11.0,14.0,10.0
40,No,Travel_Rarely,750,Research & Development,12,3,Life Sciences,1,1829,2,Female,47,3,2.0,Healthcare Representative,1.0,Divorced,4448.0,10748.0,2.0,Y,No,12.0,3.0,2.0,80.0,1.0,15.0,3.0,3.0,7.0,4.0,7.0,7.0
54,No,Travel_Rarely,431,Research & Development,7,4,Medical,1,1830,4,Female,68,3,2.0,Research Scientist,4.0,Married,6854.0,15696.0,4.0,Y,No,15.0,3.0,2.0,80.0,1.0,14.0,2.0,2.0,7.0,1.0,1.0,7.0
31,No,Travel_Frequently,1125,Sales,7,4,Marketing,1,1833,1,Female,68,3,3.0,Sales Executive,1.0,Married,9637.0,8277.0,2.0,Y,No,14.0,3.0,4.0,80.0,2.0,9.0,3.0,3.0,3.0,2.0,2.0,2.0
28,No,Travel_Rarely,1217,Research & Development,1,3,Medical,1,1834,3,Female,67,3,1.0,Research Scientist,1.0,Married,3591.0,12719.0,1.0,Y,No,25.0,4.0,3.0,80.0,1.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0
38,No,Travel_Rarely,723,Sales,2,4,Marketing,1,1835,2,Female,77,1,2.0,Sales Representative,4.0,Married,5405.0,4244.0,2.0,Y,Yes,20.0,4.0,1.0,80.0,2.0,20.0,4.0,2.0,4.0,2.0,0.0,3.0
